stadium,full_team_name,team,team_abbr,x,y,d_wall,segment,spray_angle_stadia,fence_height,orientation
Comerica Park,Detroit Tigers,tigers,DET,-144.17774631402438,348.16822856597565,376.8399367303851,outfield_outer,-16.9,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,-154.80332164825737,337.5426532317427,371.3476957570335,outfield_outer,-18.5,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,-165.42889698249033,326.9170778975097,366.38981396579493,outfield_outer,-20.1,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,-176.21700771661258,316.4581527534385,362.2129156348726,outfield_outer,-21.8,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,-186.82762457018083,305.8178308298192,358.37006983841763,outfield_outer,-23.6,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,-197.53725802906536,295.2786569377843,355.26110616365435,outfield_outer,-25.3,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,-208.229953403806,284.7206446708512,352.7400728529951,outfield_outer,-27.1,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,-218.8651493659753,274.10474326402476,350.76397176281887,outfield_outer,-29,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,-229.53343076696117,263.5222143520211,349.4703897280053,outfield_outer,-30.8,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,-240.27674369979314,253.01698250075506,348.9276529551126,outfield_outer,-32.6,8,SSE
Comerica Park,Detroit Tigers,tigers,DET,-250.35108627821066,242.10006200921134,348.2644202693466,outfield_outer,-34.5,8,SSE
Target Field,Minnesota Twins,twins,MIN,238.93554154000003,227.8547623,330.1635741777136,outfield_outer,34.8,23,E
Target Field,Minnesota Twins,twins,MIN,229.48247684290456,238.77544561194452,331.17355058207306,outfield_outer,32.9,23,E
Target Field,Minnesota Twins,twins,MIN,220.03165618782316,249.6980501920243,332.8108261376951,outfield_outer,31,23,E
Target Field,Minnesota Twins,twins,MIN,208.7366465832483,258.4404275242283,332.2084318703031,outfield_outer,29.2,23,E
Target Field,Minnesota Twins,twins,MIN,198.50833176431578,268.63848623756394,334.0242417368259,outfield_outer,27.3,23,E
Target Field,Minnesota Twins,twins,MIN,188.3286881958676,278.8858797141317,336.51898713371503,outfield_outer,25.5,23,E
Target Field,Minnesota Twins,twins,MIN,178.07851910425606,289.0624236745515,339.5129507794523,outfield_outer,23.7,23,E
Target Field,Minnesota Twins,twins,MIN,167.80975808931245,299.2194939261915,343.0632892855773,outfield_outer,22,23,E
Target Field,Minnesota Twins,twins,MIN,161.42000028000004,311.01257665676115,350.4072478261158,outfield_outer,20.6,23,E
Target Field,Minnesota Twins,twins,MIN,157.83434148322448,324.1067722489054,360.4953247533828,outfield_outer,19.5,23,E
Target Field,Minnesota Twins,twins,MIN,147.45659833298683,333.94797329174446,365.0543757546257,outfield_outer,17.9,23,E
Target Field,Minnesota Twins,twins,MIN,135.4434693521009,341.9661998026915,367.8122009907064,outfield_outer,16.2,23,E
Target Field,Minnesota Twins,twins,MIN,123.28900318450334,349.7659217703573,370.85897365184,outfield_outer,14.6,23,E
Target Field,Minnesota Twins,twins,MIN,111.26560479960538,357.76986803141097,374.67227450484665,outfield_outer,13,23,E
Target Field,Minnesota Twins,twins,MIN,99.21086401464615,365.7269716369019,378.9446045548503,outfield_outer,11.4,23,E
Target Field,Minnesota Twins,twins,MIN,87.1484579483918,373.67231184249914,383.70020896593286,outfield_outer,9.8,23,E
Target Field,Minnesota Twins,twins,MIN,75.06471328036616,381.5852263965052,388.8984394208027,outfield_outer,8.3,23,E
Target Field,Minnesota Twins,twins,MIN,62.97169265190029,389.48413307237166,394.54191664585187,outfield_outer,6.9,23,E
Target Field,Minnesota Twins,twins,MIN,50.93219145294975,397.4643713836383,400.7143803828241,outfield_outer,5.5,23,E
Target Field,Minnesota Twins,twins,MIN,37.77471760614566,402.3971394352841,404.16628646625577,outfield_outer,4,23,E
Target Field,Minnesota Twins,twins,MIN,23.369856856618124,403.4617686949516,404.13803212263684,outfield_outer,2.5,8,E
Target Field,Minnesota Twins,twins,MIN,8.962062539642353,404.48612805105915,404.58540056544587,outfield_outer,1,8,E
Target Field,Minnesota Twins,twins,MIN,-5.43782476549242,405.61436388644125,405.6508130513023,outfield_outer,-0.6,8,E
Target Field,Minnesota Twins,twins,MIN,-19.84581503054096,406.63565101724777,407.11964955335594,outfield_outer,-2.1,8,E
Target Field,Minnesota Twins,twins,MIN,-34.24735821751208,407.74222486541765,409.1779606516942,outfield_outer,-3.6,8,E
Target Field,Minnesota Twins,twins,MIN,-48.452931680609495,407.06395773253354,409.9374980083179,outfield_outer,-5.1,8,E
Target Field,Minnesota Twins,twins,MIN,-61.11774261266114,400.2514677444033,404.89086911613185,outfield_outer,-6.5,8,E
Target Field,Minnesota Twins,twins,MIN,-73.53919554618201,392.8800324014101,399.7033063927701,outfield_outer,-8,8,E
Target Field,Minnesota Twins,twins,MIN,-85.89425820901056,385.3977811264585,394.85348332067906,outfield_outer,-9.4,8,E
Target Field,Minnesota Twins,twins,MIN,-98.30513126913756,378.00891333851746,390.5824335491923,outfield_outer,-10.9,8,E
Target Field,Minnesota Twins,twins,MIN,-110.66831730265775,370.54012221784524,386.7136649096039,outfield_outer,-12.5,8,E
Target Field,Minnesota Twins,twins,MIN,-123.0133288910269,363.0419839003023,383.3167895606965,outfield_outer,-14,8,E
Target Field,Minnesota Twins,twins,MIN,-135.39854655783978,355.61040389451927,380.5148167522503,outfield_outer,-15.6,8,E
Target Field,Minnesota Twins,twins,MIN,-147.55674689639775,347.86505996375774,377.8665022176964,outfield_outer,-17.2,8,E
Target Field,Minnesota Twins,twins,MIN,-157.60124730430013,337.53062146986537,372.5118435455505,outfield_outer,-18.8,8,E
Target Field,Minnesota Twins,twins,MIN,-167.1022976700229,326.65118867114455,366.91167458514127,outfield_outer,-20.3,8,E
Target Field,Minnesota Twins,twins,MIN,-176.58087401384958,315.7523321020869,361.773880062397,outfield_outer,-21.9,8,E
Target Field,Minnesota Twins,twins,MIN,-186.17598551365853,304.9571196423634,357.29587515468006,outfield_outer,-23.6,8,E
Target Field,Minnesota Twins,twins,MIN,-195.71830728326165,294.1139082874006,353.28267273376815,outfield_outer,-25.2,8,E
Target Field,Minnesota Twins,twins,MIN,-205.21279968174522,283.2291170979151,349.75852516455495,outfield_outer,-26.9,8,E
Target Field,Minnesota Twins,twins,MIN,-214.63884561167603,272.2857379374842,346.71221081708853,outfield_outer,-28.7,8,E
Target Field,Minnesota Twins,twins,MIN,-224.16849984683924,261.43264434608676,344.3813930127031,outfield_outer,-30.5,8,E
Target Field,Minnesota Twins,twins,MIN,-233.64927678828482,250.53778285832925,342.5801587705509,outfield_outer,-32.3,8,E
Target Field,Minnesota Twins,twins,MIN,-243.1543029331336,239.66313572545772,341.41240993944155,outfield_outer,-34.1,8,E
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,247.44577965000002,235.94073634000003,341.90268342213665,outfield_outer,34.8,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,237.7885334044342,246.640076542655,342.5999328306975,outfield_outer,33,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,228.18762827085044,257.39045448916823,343.9759290386704,outfield_outer,31.2,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,218.4721365118043,268.0368086494088,345.79445516519235,outfield_outer,29.4,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,208.93237829499867,278.84064811886896,348.4319815162715,outfield_outer,27.6,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,199.2923882621809,289.55486821135236,351.5102811073063,outfield_outer,25.9,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,189.78157041417376,300.3848651986724,355.3141028854534,outfield_outer,24.2,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,180.14130254825128,311.09983878093846,359.491305281931,outfield_outer,22.6,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,170.35130635846184,321.6780606059237,364.00047012774974,outfield_outer,20.9,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,160.71420447289833,332.3957597803427,369.2099628115523,outfield_outer,19.4,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,151.04132715936495,343.0810172639916,374.8573954411966,outfield_outer,17.8,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,140.54580274568553,352.90189500208766,379.8590135372513,outfield_outer,16.3,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,129.33657177754324,361.9627159527615,384.3760613501667,outfield_outer,14.7,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,117.40695366685034,370.04189242122783,388.2208069076328,outfield_outer,13.2,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,105.12641762932552,377.5834964608765,391.9449712436634,outfield_outer,11.7,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,91.87225886782889,383.23784820602697,394.0961307182083,outfield_outer,10.1,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,78.51836227154094,388.6605913046886,396.5125325221324,outfield_outer,8.6,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,65.1079806116275,393.9429336478038,399.28696962255356,outfield_outer,7,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,52.27333679622848,400.45798909611074,403.85529929754875,outfield_outer,5.6,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,39.21637406170571,405.99129033456296,407.8809284853498,outfield_outer,4.1,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,24.83019398068262,406.34515222,407.10308432363087,outfield_outer,2.6,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,10.416722405412216,406.34515222,406.47864745686996,outfield_outer,1.1,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,-3.996749169855634,406.34515222,406.3648074533789,outfield_outer,-0.4,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,-18.410220745126,406.34515222,406.76199301382525,outfield_outer,-1.9,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,-32.82369232039389,406.34515222,407.6687104871293,outfield_outer,-3.5,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,-46.594921653093266,403.17520360014356,405.858758094334,outfield_outer,-4.9,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,-58.95056745598567,395.75333349649543,400.1198200251658,outfield_outer,-6.4,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,-71.73891141793028,389.147569323027,395.7048169045327,outfield_outer,-7.8,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,-85.07716427576636,383.6887273725973,393.00784138997665,outfield_outer,-9.4,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,-98.28550619650348,377.9405529787638,390.5113344247471,outfield_outer,-10.9,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,-110.65039126568621,370.546300459336,386.7144552138567,outfield_outer,-12.5,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,-122.66465777625436,362.58938044913646,382.7762754950393,outfield_outer,-14,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,-134.10973121751795,353.83461278104625,378.3970840389073,outfield_outer,-15.6,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,-144.59367609176007,343.95578764600003,373.11246966686747,outfield_outer,-17.1,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,-154.8612062222541,333.8410889977459,368.01068720325554,outfield_outer,-18.7,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,-165.1885133686094,323.7875592046282,363.49089183172373,outfield_outer,-20.3,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,-175.4976593924489,313.71501794238065,359.4670234316581,outfield_outer,-21.9,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,-185.81733590199954,303.6529476544816,355.99606028855413,outfield_outer,-23.6,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,-196.10585528106685,293.5587602278155,353.03576615126525,outfield_outer,-25.3,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,-205.53122771511033,282.71911846340726,349.53281034948157,outfield_outer,-27,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,-214.08182184532205,271.1159360676668,345.4488055189356,outfield_outer,-28.7,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,-222.70163595354646,259.5642756120183,342.00823357103224,outfield_outer,-30.5,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,-231.28684259891165,247.98691825217588,339.10339895610764,outfield_outer,-32.3,8,ESE
Guaranteed Rate Field,Chicago White Sox,white_sox,CWS,-239.78190221008322,236.34303331367775,336.67995191783564,outfield_outer,-34.1,8,ESE
Yankee Stadium,New York Yankees,yankees,NYY,235.64698075547614,230.87297970804872,329.8966994355124,outfield_outer,34.2,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,230.2084204945068,244.39977829542858,335.7486686458046,outfield_outer,32.5,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,222.05582420337112,256.6895364253835,339.40876119056907,outfield_outer,30.6,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,212.12566945132642,267.54528352087317,341.43488160180385,outfield_outer,28.8,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,201.79218502878368,277.9840342984926,343.50430748908576,outfield_outer,27,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,191.44492560612372,288.41038757600626,346.1671723345187,outfield_outer,25.2,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,181.08389118334668,298.82434335341446,349.4100225046521,outfield_outer,23.4,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,170.7090817604524,309.22590163071675,353.2169996402021,outfield_outer,21.7,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,160.320497337441,319.6150624079138,357.5702028756578,outfield_outer,20,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,150.01441888016865,329.925245446082,362.42929442114934,outfield_outer,18.3,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,140.03924752916032,340.29281483375644,367.9812368532052,outfield_outer,16.8,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,129.9642571966157,350.9951271724557,374.28369914742,outfield_outer,15.2,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,119.70849804710399,361.7877378852428,381.07806521605863,outfield_outer,13.7,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,109.19102024519675,372.42620239518095,388.1030212877546,outfield_outer,12.3,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,98.33087395546568,382.66607612533267,395.0978190144873,outfield_outer,10.8,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,87.04710934247991,392.26291449876186,401.80516837883584,outfield_outer,9.4,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,75.25877657081122,400.9722729385312,407.973831411314,outfield_outer,8,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,62.88492580503119,408.5497068677035,413.36107324612794,outfield_outer,6.6,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,49.80960842400004,414.7404164742187,417.7207322465101,outfield_outer,5.1,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,35.926965081178174,419.5315045406473,421.06701381381487,outfield_outer,3.7,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,21.690094518311394,423.1361997594546,423.69175558073624,outfield_outer,2.2,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,7.200188123806688,425.5288810426105,425.5897923005137,outfield_outer,0.7,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,-7.439764211445592,426.69254193213123,426.75739645848614,outfield_outer,-0.7,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,-22.125706115197467,426.6189114768602,427.1922781380735,outfield_outer,-2.2,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,-36.772644944943494,425.51542979596167,427.1014029603378,outfield_outer,-3.7,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,-51.288941457595726,423.2890583022359,426.38501661554005,outfield_outer,-5.2,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,-65.56304416615703,419.83513497699124,424.9235852732605,outfield_outer,-6.7,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,-79.49134244439155,415.1787306191436,422.72006325952276,outfield_outer,-8.1,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,-92.97273573722136,409.3536444090263,419.77891297850437,outfield_outer,-9.6,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,-105.88852266374873,402.33827108555926,416.039016934744,outfield_outer,-11.1,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,-118.08807050148341,394.17192967517167,411.48062231241437,outfield_outer,-12.5,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,-129.6772006035948,385.20549064799457,406.4473476131284,outfield_outer,-14,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,-140.77223936757983,375.6048149938647,401.11818759953843,outfield_outer,-15.4,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,-151.48951319093484,365.5357637026189,395.68354420228707,outfield_outer,-16.9,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,-161.9453484711563,355.16419776409435,390.34331461529734,outfield_outer,-18.4,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,-172.2560716057405,344.65597816812846,385.3049409131311,outfield_outer,-19.9,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,-182.5380089921842,334.1769659045577,380.78126170809225,outfield_outer,-21.5,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,-192.8990333819955,323.910818186442,376.999012224062,outfield_outer,-23.1,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,-203.35664241028286,313.53244492761434,373.706459717612,outfield_outer,-24.7,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,-213.32696448810853,302.63100362020845,370.261958793886,outfield_outer,-26.4,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,-222.11951549506048,290.89153659526517,365.9985863722904,outfield_outer,-28,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,-229.0536649343808,278.00739839301866,360.2134020009891,outfield_outer,-29.6,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,-234.15940099804288,264.24179266861313,353.06422938112064,outfield_outer,-31.2,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,-237.6109251522087,249.97128382257753,344.88345058526096,outfield_outer,-32.7,8,ENE
Yankee Stadium,New York Yankees,yankees,NYY,-239.3603404047833,235.39390449755422,335.7136619699851,outfield_outer,-34.1,8,ENE
